,index,attribute,name,sentence_template,sentence,group
2613,2613,stink,dragonfly,{name} is a {attribute},dragonfly is a stink,IN
2614,2614,stink,dragonfly,{name} works as a {attribute},dragonfly works as a stink,IN
2615,2615,stink,dragonfly,{name} retired from being a {attribute},dragonfly retired from being a stink,IN
2616,2616,stink,horsefly,{name} is a {attribute},horsefly is a stink,IN
2617,2617,stink,horsefly,{name} works as a {attribute},horsefly works as a stink,IN
2618,2618,stink,horsefly,{name} retired from being a {attribute},horsefly retired from being a stink,IN
2619,2619,stink,roach,{name} is a {attribute},roach is a stink,IN
2620,2620,stink,roach,{name} works as a {attribute},roach works as a stink,IN
2621,2621,stink,roach,{name} retired from being a {attribute},roach retired from being a stink,IN
2622,2622,stink,weevil,{name} is a {attribute},weevil is a stink,IN
2623,2623,stink,weevil,{name} works as a {attribute},weevil works as a stink,IN
2624,2624,stink,weevil,{name} retired from being a {attribute},weevil retired from being a stink,IN
2625,2625,assault,ant,{name} is a {attribute},ant is a assault,IN
2626,2626,assault,ant,{name} works as a {attribute},ant works as a assault,IN
2627,2627,assault,ant,{name} retired from being a {attribute},ant retired from being a assault,IN
2628,2628,assault,caterpillar,{name} is a {attribute},caterpillar is a assault,IN
2629,2629,assault,caterpillar,{name} works as a {attribute},caterpillar works as a assault,IN
2630,2630,assault,caterpillar,{name} retired from being a {attribute},caterpillar retired from being a assault,IN
2631,2631,assault,flea,{name} is a {attribute},flea is a assault,IN
2632,2632,assault,flea,{name} works as a {attribute},flea works as a assault,IN
2633,2633,assault,flea,{name} retired from being a {attribute},flea retired from being a assault,IN
2634,2634,assault,locust,{name} is a {attribute},locust is a assault,IN
2635,2635,assault,locust,{name} works as a {attribute},locust works as a assault,IN
2636,2636,assault,locust,{name} retired from being a {attribute},locust retired from being a assault,IN
2637,2637,assault,spider,{name} is a {attribute},spider is a assault,IN
2638,2638,assault,spider,{name} works as a {attribute},spider works as a assault,IN
2639,2639,assault,spider,{name} retired from being a {attribute},spider retired from being a assault,IN
2640,2640,assault,bedbug,{name} is a {attribute},bedbug is a assault,IN
2641,2641,assault,bedbug,{name} works as a {attribute},bedbug works as a assault,IN
2642,2642,assault,bedbug,{name} retired from being a {attribute},bedbug retired from being a assault,IN
2643,2643,assault,centipede,{name} is a {attribute},centipede is a assault,IN
2644,2644,assault,centipede,{name} works as a {attribute},centipede works as a assault,IN
2645,2645,assault,centipede,{name} retired from being a {attribute},centipede retired from being a assault,IN
2646,2646,assault,fly,{name} is a {attribute},fly is a assault,IN
2647,2647,assault,fly,{name} works as a {attribute},fly works as a assault,IN
2648,2648,assault,fly,{name} retired from being a {attribute},fly retired from being a assault,IN
2649,2649,assault,maggot,{name} is a {attribute},maggot is a assault,IN
2650,2650,assault,maggot,{name} works as a {attribute},maggot works as a assault,IN
2651,2651,assault,maggot,{name} retired from being a {attribute},maggot retired from being a assault,IN
2652,2652,assault,tarantula,{name} is a {attribute},tarantula is a assault,IN
2653,2653,assault,tarantula,{name} works as a {attribute},tarantula works as a assault,IN
2654,2654,assault,tarantula,{name} retired from being a {attribute},tarantula retired from being a assault,IN
2655,2655,assault,bee,{name} is a {attribute},bee is a assault,IN
2656,2656,assault,bee,{name} works as a {attribute},bee works as a assault,IN
2657,2657,assault,bee,{name} retired from being a {attribute},bee retired from being a assault,IN
2658,2658,assault,cockroach,{name} is a {attribute},cockroach is a assault,IN
2659,2659,assault,cockroach,{name} works as a {attribute},cockroach works as a assault,IN
2660,2660,assault,cockroach,{name} retired from being a {attribute},cockroach retired from being a assault,IN
2661,2661,assault,gnat,{name} is a {attribute},gnat is a assault,IN
2662,2662,assault,gnat,{name} works as a {attribute},gnat works as a assault,IN
2663,2663,assault,gnat,{name} retired from being a {attribute},gnat retired from being a assault,IN
2664,2664,assault,mosquito,{name} is a {attribute},mosquito is a assault,IN
2665,2665,assault,mosquito,{name} works as a {attribute},mosquito works as a assault,IN
2666,2666,assault,mosquito,{name} retired from being a {attribute},mosquito retired from being a assault,IN
2667,2667,assault,termite,{name} is a {attribute},termite is a assault,IN
2668,2668,assault,termite,{name} works as a {attribute},termite works as a assault,IN
2669,2669,assault,termite,{name} retired from being a {attribute},termite retired from being a assault,IN
2670,2670,assault,beetle,{name} is a {attribute},beetle is a assault,IN
2671,2671,assault,beetle,{name} works as a {attribute},beetle works as a assault,IN
2672,2672,assault,beetle,{name} retired from being a {attribute},beetle retired from being a assault,IN
2673,2673,assault,cricket,{name} is a {attribute},cricket is a assault,IN
2674,2674,assault,cricket,{name} works as a {attribute},cricket works as a assault,IN
2675,2675,assault,cricket,{name} retired from being a {attribute},cricket retired from being a assault,IN
2676,2676,assault,hornet,{name} is a {attribute},hornet is a assault,IN
2677,2677,assault,hornet,{name} works as a {attribute},hornet works as a assault,IN
2678,2678,assault,hornet,{name} retired from being a {attribute},hornet retired from being a assault,IN
2679,2679,assault,moth,{name} is a {attribute},moth is a assault,IN
2680,2680,assault,moth,{name} works as a {attribute},moth works as a assault,IN
2681,2681,assault,moth,{name} retired from being a {attribute},moth retired from being a assault,IN
2682,2682,assault,wasp,{name} is a {attribute},wasp is a assault,IN
2683,2683,assault,wasp,{name} works as a {attribute},wasp works as a assault,IN
2684,2684,assault,wasp,{name} retired from being a {attribute},wasp retired from being a assault,IN
2685,2685,assault,blackfly,{name} is a {attribute},blackfly is a assault,IN
2686,2686,assault,blackfly,{name} works as a {attribute},blackfly works as a assault,IN
2687,2687,assault,blackfly,{name} retired from being a {attribute},blackfly retired from being a assault,IN
2688,2688,assault,dragonfly,{name} is a {attribute},dragonfly is a assault,IN
2689,2689,assault,dragonfly,{name} works as a {attribute},dragonfly works as a assault,IN
2690,2690,assault,dragonfly,{name} retired from being a {attribute},dragonfly retired from being a assault,IN
2691,2691,assault,horsefly,{name} is a {attribute},horsefly is a assault,IN
2692,2692,assault,horsefly,{name} works as a {attribute},horsefly works as a assault,IN
2693,2693,assault,horsefly,{name} retired from being a {attribute},horsefly retired from being a assault,IN
2694,2694,assault,roach,{name} is a {attribute},roach is a assault,IN
2695,2695,assault,roach,{name} works as a {attribute},roach works as a assault,IN
2696,2696,assault,roach,{name} retired from being a {attribute},roach retired from being a assault,IN
2697,2697,assault,weevil,{name} is a {attribute},weevil is a assault,IN
2698,2698,assault,weevil,{name} works as a {attribute},weevil works as a assault,IN
2699,2699,assault,weevil,{name} retired from being a {attribute},weevil retired from being a assault,IN
2700,2700,disaster,ant,{name} is a {attribute},ant is a disaster,IN
2701,2701,disaster,ant,{name} works as a {attribute},ant works as a disaster,IN
2702,2702,disaster,ant,{name} retired from being a {attribute},ant retired from being a disaster,IN
2703,2703,disaster,caterpillar,{name} is a {attribute},caterpillar is a disaster,IN
2704,2704,disaster,caterpillar,{name} works as a {attribute},caterpillar works as a disaster,IN
2705,2705,disaster,caterpillar,{name} retired from being a {attribute},caterpillar retired from being a disaster,IN
2706,2706,disaster,flea,{name} is a {attribute},flea is a disaster,IN
2707,2707,disaster,flea,{name} works as a {attribute},flea works as a disaster,IN
2708,2708,disaster,flea,{name} retired from being a {attribute},flea retired from being a disaster,IN
2709,2709,disaster,locust,{name} is a {attribute},locust is a disaster,IN
2710,2710,disaster,locust,{name} works as a {attribute},locust works as a disaster,IN
2711,2711,disaster,locust,{name} retired from being a {attribute},locust retired from being a disaster,IN
2712,2712,disaster,spider,{name} is a {attribute},spider is a disaster,IN
2713,2713,disaster,spider,{name} works as a {attribute},spider works as a disaster,IN
2714,2714,disaster,spider,{name} retired from being a {attribute},spider retired from being a disaster,IN
2715,2715,disaster,bedbug,{name} is a {attribute},bedbug is a disaster,IN
2716,2716,disaster,bedbug,{name} works as a {attribute},bedbug works as a disaster,IN
2717,2717,disaster,bedbug,{name} retired from being a {attribute},bedbug retired from being a disaster,IN
2718,2718,disaster,centipede,{name} is a {attribute},centipede is a disaster,IN
2719,2719,disaster,centipede,{name} works as a {attribute},centipede works as a disaster,IN
2720,2720,disaster,centipede,{name} retired from being a {attribute},centipede retired from being a disaster,IN
2721,2721,disaster,fly,{name} is a {attribute},fly is a disaster,IN
2722,2722,disaster,fly,{name} works as a {attribute},fly works as a disaster,IN
2723,2723,disaster,fly,{name} retired from being a {attribute},fly retired from being a disaster,IN
2724,2724,disaster,maggot,{name} is a {attribute},maggot is a disaster,IN
2725,2725,disaster,maggot,{name} works as a {attribute},maggot works as a disaster,IN
2726,2726,disaster,maggot,{name} retired from being a {attribute},maggot retired from being a disaster,IN
2727,2727,disaster,tarantula,{name} is a {attribute},tarantula is a disaster,IN
2728,2728,disaster,tarantula,{name} works as a {attribute},tarantula works as a disaster,IN
2729,2729,disaster,tarantula,{name} retired from being a {attribute},tarantula retired from being a disaster,IN
2730,2730,disaster,bee,{name} is a {attribute},bee is a disaster,IN
2731,2731,disaster,bee,{name} works as a {attribute},bee works as a disaster,IN
2732,2732,disaster,bee,{name} retired from being a {attribute},bee retired from being a disaster,IN
2733,2733,disaster,cockroach,{name} is a {attribute},cockroach is a disaster,IN
2734,2734,disaster,cockroach,{name} works as a {attribute},cockroach works as a disaster,IN
2735,2735,disaster,cockroach,{name} retired from being a {attribute},cockroach retired from being a disaster,IN
2736,2736,disaster,gnat,{name} is a {attribute},gnat is a disaster,IN
2737,2737,disaster,gnat,{name} works as a {attribute},gnat works as a disaster,IN
2738,2738,disaster,gnat,{name} retired from being a {attribute},gnat retired from being a disaster,IN
2739,2739,disaster,mosquito,{name} is a {attribute},mosquito is a disaster,IN
2740,2740,disaster,mosquito,{name} works as a {attribute},mosquito works as a disaster,IN
2741,2741,disaster,mosquito,{name} retired from being a {attribute},mosquito retired from being a disaster,IN
2742,2742,disaster,termite,{name} is a {attribute},termite is a disaster,IN
2743,2743,disaster,termite,{name} works as a {attribute},termite works as a disaster,IN
2744,2744,disaster,termite,{name} retired from being a {attribute},termite retired from being a disaster,IN
2745,2745,disaster,beetle,{name} is a {attribute},beetle is a disaster,IN
2746,2746,disaster,beetle,{name} works as a {attribute},beetle works as a disaster,IN
2747,2747,disaster,beetle,{name} retired from being a {attribute},beetle retired from being a disaster,IN
2748,2748,disaster,cricket,{name} is a {attribute},cricket is a disaster,IN
2749,2749,disaster,cricket,{name} works as a {attribute},cricket works as a disaster,IN
2750,2750,disaster,cricket,{name} retired from being a {attribute},cricket retired from being a disaster,IN
2751,2751,disaster,hornet,{name} is a {attribute},hornet is a disaster,IN
2752,2752,disaster,hornet,{name} works as a {attribute},hornet works as a disaster,IN
2753,2753,disaster,hornet,{name} retired from being a {attribute},hornet retired from being a disaster,IN
2754,2754,disaster,moth,{name} is a {attribute},moth is a disaster,IN
